Date ;CAC Index                                                       ;SPX Index;UKX Index;DAX Index                                                       ;NKY Index                                                       ;INDU Index                                                       ;EUR curncy;EURJPY curncy;EURGBP curncy;GSEACII Index;GSUSCII Index;GSJPCII Index;GOLDS Comdty;CL1 COMB Comdty    ;EUR003M Index;US0003M Index;BP0003M Index;JY0003 Index
05/11/2004;3780,99;902,3999;6795,19237;4063,58;80,95095;8038,02526;1,2964;136,86;0,69877;#N/A;#N/A;#N/A;335,48711;38,38892;2,161;2,22;4,9;0,05188
04/11/2004;3762,45;902,2661;6766,88561;4041,38;80,11644;8011,4639;1,2872;136,49;0,69795;#N/A;#N/A;#N/A;333,63106;37,91845;2,161;2,21;4,9;0,05188
03/11/2004;3769,93;894,23923;6812,00219;4039,04;#N/A;7929,48201;1,2821;136,2;0,69334;#N/A;#N/A;#N/A;333,89393;39,79975;2,158;2,2;4,9;0,0525
02/11/2004;3765,84;890,12248;6793,88857;4037,57;80,62832;7901,52781;1,2744;135,13;0,69215;1,37784;1,69278;#N/A;331,90299;39,06779;2,153;2,19;4,9;0,05188
01/11/2004;3734,07;886,81114;6718,86219;4012,64;79,10476;7887,03298;1,2752;135,74;0,69525;1,31001;1,71007;#N/A;335,38593;39,32382;2,152;2,18;4,8975;0,05188
29/10/2004;3706,82;885,80539;6650,52697;3960,25;79,66607;7859,13451;1,2798;135,38;0,6967;#N/A;#N/A;#N/A;335,88055;40,56744;2,153;2,17;4,8975;0,0525
28/10/2004;3721,82;884,54077;6661,50344;3959,59;80,20839;7849,16055;1,2746;135,46;0,69649;#N/A;#N/A;#N/A;332,92798;39,94979;2,152;2,16;4,8975;0,0525
27/10/2004;3678,39;884,82118;6666,84906;3929,03;78,79166;7863,84957;1,2713;135,32;0,69551;#N/A;#N/A;#N/A;333,5561;41,24538;2,146;2,13;4,89313;0,0525
26/10/2004;3619,48;872,19665;6600,75788;3862,26;78,54664;7762,3679;1,2769;136,26;0,6959;#N/A;#N/A;#N/A;335,0734;43,30795;2,147;2,11938;4,89375;0,0525
25/10/2004;3609,06;854,4496;6561,22384;3854,41;77,93716;7609,45152;1,2807;136,72;0,69559;#N/A;#N/A;#N/A;334,38696;42,56614;2,145;2,11;4,8975;0,0525
22/10/2004;3687,17;867,5656;6675,70272;3935,14;80,02516;7725,89831;1,2683;136,02;0,6939;#N/A;#N/A;#N/A;335,88678;43,68171;2,145;2,11;4,8975;0,0525
21/10/2004;3687,53;876,14945;6686,43673;3934,06;79,53838;7811,9881;1,2616;135,57;0,69034;#N/A;#N/A;#N/A;335,53726;43,13089;2,145;2,1;4,89875;0,0525
20/10/2004;3665,68;875,85367;6657,71252;3912,4;79,71905;7846,14688;1,259;136,28;0,6925;#N/A;#N/A;#N/A;336,58043;43,58384;2,144;2,09;4,89375;0,0525
19/10/2004;3700,56;881,45738;6711,28414;3964,13;81,57767;7907,97389;1,2513;135,61;0,69379;#N/A;#N/A;#N/A;335,45063;42,5775;2,144;2,08;4,8925;0,0525
18/10/2004;3659,81;891,50257;6656,66158;3915,17;80,23502;7967,60588;1,2494;136,49;0,69475;#N/A;#N/A;#N/A;333,10659;42,94974;2,145;2,07875;4,8925;0,05375
15/10/2004;3670,76;889,18962;6686,83616;3922,11;80,61884;7970,29598;1,2469;136,29;0,6913;#N/A;#N/A;#N/A;336,03465;44,07446;2,146;2,07;4,89438;0,05375
14/10/2004;3664,95;890,82607;6712,9102;3940,46;81,26789;7989,0595;1,2388;135,85;0,6893;#N/A;#N/A;#N/A;337,30319;44,21477;2,147;2,07;4,89625;0,0525
13/10/2004;3694,32;907,46963;6757,69825;3976,03;83,10438;8150,52972;1,2348;135,52;0,6882;#N/A;#N/A;#N/A;339,18677;43,70926;2,148;2,07;4,895;0,0525
12/10/2004;3688,73;910,95627;6747,09757;3966,48;82,89501;8182,84993;1,2328;135,22;0,68794;#N/A;#N/A;#N/A;337,19042;42,63906;2,146;2,05813;4,89313;0,0525
11/10/2004;3727,64;908,30223;6802,85092;4017,82;#N/A;8144,41371;1,2389;135,43;0,68872;#N/A;#N/A;#N/A;340,94029;43,33145;2,146;2,0525;4,90625;0,05188
08/10/2004;3737,87;903,71168;6794,9945;4015,54;83,50238;8097,93041;1,2409;135,9;0,69135;#N/A;#N/A;#N/A;340,48081;42,93308;2,149;2,06;4,91;0,05188
07/10/2004;3758,7;919,60258;6811,30001;4043,36;83,08707;8235,38055;1,2285;136,65;0,68925;#N/A;#N/A;#N/A;339,69093;42,83855;2,15;2,06;4,91;0,05188
06/10/2004;3764,59;929,40311;6807,81893;4049,66;83,17276;8333,26817;1,2288;136,8;0,69051;#N/A;#N/A;#N/A;340,06755;42,33398;2,15;2,045;4,91;0,05313
05/10/2004;3770,24;920,84582;6816,88961;4048,71;82,40937;8261,10364;1,2313;136,86;0,69075;#N/A;#N/A;#N/A;339,89448;41,46916;2,149;2,04;4,91375;0,05375
04/10/2004;3767,06;924,62848;6801,32765;4033,28;82,86085;8321,691;1,2288;136,36;0,68865;1,49874;1,7431;#N/A;337,25665;40,65325;2,149;2,03125;4,91563;0,05313
01/10/2004;3730,16;912,64789;6757,8859;3994,96;80,23578;8221,20535;1,2417;137,22;0,6904;1,43572;1,75028;#N/A;338,33282;40,42587;2,148;2,0275;4,91625;0,05375
30/09/2004;3640,61;896,83226;6663,48172;3892,9;79,22333;8110,93461;1,2436;136,85;0,68631;#N/A;#N/A;#N/A;336,53846;39,94207;2,15;2,02;4,91875;0,0525
29/09/2004;3682,67;904,3597;6695,86442;3920,36;78,95668;8222,79568;1,2333;136,74;0,6854;#N/A;#N/A;#N/A;334,99636;40,16387;2,149;2,00563;4,93625;0,05375
28/09/2004;3667,47;901,16818;6715,98485;3882,27;78,8036;8181,0362;1,2328;137,29;0,6799;#N/A;#N/A;#N/A;334,67284;40,50982;2,116;1,975;4,93375;0,0525
27/09/2004;3656,93;897,02132;6672,63329;3874,37;79,28932;8119,44402;1,2293;136,8;0,67955;#N/A;#N/A;#N/A;332,16144;40,35116;2,116;1,97;4,93875;0,0525
24/09/2004;3673,51;905,47008;6732,34638;3910,3;80,25606;8195,13885;1,2276;135,78;0,67955;#N/A;#N/A;#N/A;332,64683;39,8695;2,116;1,96;4,94;0,0525
23/09/2004;3653,1;899,56943;6676,88847;3905,66;#N/A;8147,79676;1,2271;135,96;0,68323;#N/A;#N/A;#N/A;332,86665;39,33122;2,116;1,95;4,94;0,0525
22/09/2004;3692,11;909,10612;6722,55105;3942,35;81,39858;8253,0653;1,2269;135,67;0,68389;#N/A;#N/A;#N/A;332,55776;39,47261;2,116;1,94125;4,945;0,0525
21/09/2004;3731,14;920,30232;6741,53587;3991,02;82,1294;8348,89552;1,2336;135,27;0,68667;#N/A;#N/A;#N/A;333,5099;38,38318;2,116;1,93;4,95;0,0525
20/09/2004;3703,69;922,4843;6724,12898;3977,68;#N/A;8388,72967;1,2176;133,82;0,6815;#N/A;#N/A;#N/A;332,96341;38,10111;2,115;1,91875;4,95;0,0525
17/09/2004;3726,22;926,93879;6757,34867;3988,07;82,72139;8447,19504;1,2187;133,83;0,67955;#N/A;#N/A;#N/A;333,18275;37,44559;2,116;1,91;4,95;0,05188
16/09/2004;3691,68;923,25101;6710,99922;3963,65;83,51321;8418,51445;1,2182;133,5;0,67945;#N/A;#N/A;#N/A;332,42254;36,05884;2,116;1,91;4,95375;0,05188
15/09/2004;3691,85;922,41629;6652,58721;3941,75;83,31406;8423,64593;1,2151;133,67;0,68379;#N/A;#N/A;#N/A;333,5666;35,88013;2,116;1,88813;4,94938;0,05188
14/09/2004;3708,03;919,73443;6667,96702;3947,75;84,06238;8410,62941;1,2254;134,36;0,68166;#N/A;#N/A;#N/A;330,47358;36,18357;2,116;1,88;4,95;0,0525
13/09/2004;3725,4;918,20879;6679,92574;3953,31;83,36789;8412,65783;1,2261;134,9;0,6824;#N/A;#N/A;#N/A;329,45927;35,78011;2,116;1,88;4,95;0,05313
10/09/2004;3677,61;914,94273;6652,4829;3886,03;82,46497;8395,53103;1,2262;134,46;0,68247;#N/A;#N/A;#N/A;327,86552;34,85021;2,116;1,87438;4,94875;0,05188
09/09/2004;3652,02;917,53491;6638,16064;3851,22;83,49083;8441,29921;1,2214;133,95;0,6838;#N/A;#N/A;#N/A;327,30332;36,59857;2,116;1,87;4,9525;0,05063
08/09/2004;3677,55;916,85282;6693,26612;3884,16;84,79837;8470,93253;1,2183;133,19;0,68212;#N/A;#N/A;#N/A;328,25462;35,12936;2,115;1,8625;4,95438;0,05063
07/09/2004;3682,14;927,45722;6700,36746;3889,04;85,49713;8554,83047;1,2109;132,39;0,68295;#N/A;#N/A;#N/A;328,9909;35,823;2,116;1,86;4,95563;0,05188
06/09/2004;3673,03;#N/A;6735,273;3887,58;84,5816;#N/A;1,2064;132,88;0,67766;#N/A;#N/A;#N/A;333,5681;#N/A;2,116;1,85;4,95313;0,05188
03/09/2004;3665,94;922,79623;6698,74111;3866,99;82,56781;8501,98889;1,2058;133,21;0,67865;#N/A;#N/A;#N/A;332,32515;36,45177;2,114;1,82;4,95375;0,05188
02/09/2004;3633,38;919,88862;6657,28768;3833,45;83,7114;8464,48982;1,2175;133,27;0,68005;1,43127;1,77675;#N/A;334,25188;36,2425;2,111;1,81;4,95375;0,05188
01/09/2004;3613,23;907,07914;6618,95915;3817,62;83,2506;8340,27228;1,2188;133,51;0,67985;1,41896;1,78806;#N/A;335,34285;36,08924;2,115;1,8;4,95438;0,05188
31/08/2004;3594,28;906,22606;6602,76463;3785,21;83,52113;8349,54446;1,2183;133,01;0,6759;#N/A;#N/A;#N/A;336,35618;34,56709;2,115;1,8;4,9625;0,05188
30/08/2004;3636,71;911,17762;#N/A;3838,85;84,41155;8391,37821;1,2049;132,37;0,67125;#N/A;#N/A;#N/A;338,26576;35,04932;2,115;#N/A;#N/A;#N/A
27/08/2004;3649,24;921,91064;6691,80364;3851,18;85,15642;8484,52877;1,2011;131,75;0,67085;#N/A;#N/A;#N/A;335,59421;35,93542;2,115;1,79;4,96;0,05188
26/08/2004;3629,84;913,97458;6609,20288;3832,28;83,89973;8414,03536;1,2102;132,72;0,67367;#N/A;#N/A;#N/A;336,24182;35,64635;2,116;1,78125;4,96375;0,05188
25/08/2004;3595,26;914,32442;6561,36534;3788,88;83,49756;8425,1057;1,2083;133,13;0,6727;#N/A;#N/A;#N/A;336,40876;35,97021;2,115;1,77;4,9625;0,05125
24/08/2004;3594,38;907,96885;6539,87865;3771;83,02846;8364,64001;1,2082;132,45;0,6741;#N/A;#N/A;#N/A;333,92694;37,4472;2,115;1,76;4,9625;0,0525
23/08/2004;3589,69;899,27698;6556,60757;3772,14;82,15707;8267,44075;1,2143;133,38;0,6716;#N/A;#N/A;#N/A;336,46587;37,79547;2,114;1,75;4,96125;0,0525
20/08/2004;3538,02;892,38893;6460,08329;3712,61;80,95164;8214,28311;1,2321;134,44;0,677;#N/A;#N/A;#N/A;335,35099;38,88528;2,114;1,74;4,96;0,0525
19/08/2004;3544,42;883,30351;6465,15158;3722,99;80,70511;8127,58646;1,2363;135,23;0,6747;#N/A;#N/A;#N/A;329,16464;39,42043;2,114;1,74;4,96125;0,05125
18/08/2004;3541,48;888,6482;6447,63288;3726,5;79,90588;8181,71891;1,2337;134,85;0,67645;#N/A;#N/A;#N/A;328,26192;38,35605;2,114;1,73;4,95875;0,05
17/08/2004;3533,13;876,6631;6460,15959;3705,73;79,01771;8082,36492;1,2354;135,99;0,67585;#N/A;#N/A;#N/A;328,26808;37,888;2,113;1,73;4,96;0,05125
16/08/2004;3516,68;874,31455;6484,24737;3699,11;78,22899;8063,62884;1,2363;136,58;0,6718;#N/A;#N/A;#N/A;325,84042;37,30255;2,113;1,72;4,9625;0,0525
13/08/2004;3484,84;861,28243;6409,9761;3646,99;78,64357;7947,38301;1,2374;136,99;0,67135;#N/A;#N/A;#N/A;322,69677;37,67694;2,112;1,72;4,96;0,05125
12/08/2004;3494,23;868,65583;6446,18176;3658,11;81,16261;8018,45575;1,2252;135,87;0,6723;#N/A;#N/A;#N/A;321,69118;37,1732;2,114;1,71125;4,9625;0,05
11/08/2004;3502,95;880,35591;6453,12643;3678,91;81,64435;8132,83168;1,2218;135,51;0,66775;#N/A;#N/A;#N/A;323,60885;36,66121;2,113;1,71;4,96125;0,05
10/08/2004;3533,06;877,48135;6494,32932;3720,64;80,34182;8087,06995;1,2237;136,22;0,66975;#N/A;#N/A;#N/A;324,18476;36,20395;2,112;1,68;4,96;0,05125
09/08/2004;3497,3;868,86014;6474,76703;3690,33;80,42844;8005,43243;1,2273;135,76;0,6666;#N/A;#N/A;#N/A;326,46819;36,57423;2,112;1,67;4,96;0,05
06/08/2004;3528,64;866,49771;6513,3855;3727,74;81,01583;7993,59075;1,2279;135,65;0,66685;#N/A;#N/A;#N/A;325,55583;35,79282;2,115;1,71;4,975;0,05125
05/08/2004;3622,98;896,17962;6681,76814;3829,03;82,226;8261,9042;1,2054;134,79;0,66095;#N/A;#N/A;#N/A;325,77329;36,82727;2,116;1,71;4,98;0,05125
04/08/2004;3607,58;912,03193;6678,75103;3823,74;82,06123;8406,53309;1,205;133,91;0,66015;#N/A;#N/A;#N/A;325,12867;35,55537;2,116;1,7;4,97438;0,0525
03/08/2004;3650,8;912,0742;6709,02839;3877,32;83,60404;8393,66363;1,2061;133,34;0,66025;#N/A;#N/A;#N/A;326,82258;36,61773;2,116;1,7;4,965;0,05125
02/08/2004;3623,79;919,19351;6704,05916;3862,71;84,09935;8455,15421;1,2026;133,14;0,65815;1,49514;1,67788;#N/A;325,73303;36,39837;2,115;1,69;4,94938;0,05125
30/07/2004;3647,1;917,79364;6675,89842;3895,61;84,62647;8446,94265;1,2019;133,84;0,6605;#N/A;#N/A;#N/A;325,7664;36,48784;2,116;1,7;4,93875;0,05125
29/07/2004;3643,79;913,36821;6661,05851;3889,68;82,34828;8407,40391;1,2045;134,89;0,6629;#N/A;#N/A;#N/A;321,67164;35,48307;2,118;1,69375;4,93063;0,05125
28/07/2004;3575,92;908,53551;6586,50822;3807,21;83,07558;8391,03451;1,2056;134,58;0,6606;#N/A;#N/A;#N/A;321,68036;35,58099;2,118;1,68;4,93;0,05125
27/07/2004;3565,1;906,989;6525,14929;3814,08;82,3545;8354,85018;1,2058;133,76;0,66195;#N/A;#N/A;#N/A;320,81021;34,66159;2,117;1,67;4,92875;0,0525
26/07/2004;3532,61;892,23603;6492,59975;3752,59;83,46038;8199,11105;1,2142;133,52;0,6597;#N/A;#N/A;#N/A;320,12347;34,10699;2,117;1,66188;4,91875;0,0525
23/07/2004;3567,29;895,54189;6542,41826;3797,33;83,80539;8213,55407;1,2093;133,23;0,6602;#N/A;#N/A;#N/A;321,66707;34,38865;2,12;1,66;4,9;0,0525
22/07/2004;3572,84;894,06991;6479,10677;3801,05;83,83087;8192,3134;1,2257;134,55;0,6648;#N/A;#N/A;#N/A;322,01662;33,71373;2,12;1,66;4,87625;0,0525
21/07/2004;3637,47;894,27841;6565,94971;3877,48;84,97726;8212,99042;1,2259;134,6;0,6658;#N/A;#N/A;#N/A;324,35415;33,17528;2,12;1,65;4,835;0,05125
20/07/2004;3607,39;895,60214;6501,21258;3837,6;84,07037;8198,61888;1,233;134,01;0,6654;#N/A;#N/A;#N/A;323,24905;33,00751;2,115;1,6325;4,83;0,05125
19/07/2004;3592,63;885,96866;6508,07889;3812,63;#N/A;8123,33782;1,2441;134,67;0,6662;#N/A;#N/A;#N/A;326,45259;33,51038;2,115;1,63;4,82875;0,05125
16/07/2004;3610,4;885,22316;6522,05295;3845,93;84,50352;8149,63854;1,2452;135,33;0,66485;#N/A;#N/A;#N/A;326,83652;33,15383;2,115;1,63;4,83;0,05
15/07/2004;3610,55;895,95735;6507,88754;3847,19;84,06147;8227,94702;1,2355;135,65;0,6667;#N/A;#N/A;#N/A;327,11301;33,0068;2,115;1,62;4,82875;0,05125
14/07/2004;3648,75;896,6352;6551,49255;3898,84;84,10488;8235,5597;1,238;135,17;0,6671;#N/A;#N/A;#N/A;327,08133;33,05099;2,115;1,61;4,8275;0,05125
13/07/2004;3656,18;905,36321;6565,38463;3903,88;86,28469;8319,87484;1,2327;133,95;0,66385;#N/A;#N/A;#N/A;326,09401;32,02078;2,115;1,6;4,83;0,05125
12/07/2004;3651,63;897,94627;6552,64786;3893,24;86,17749;8249,97561;1,2409;134,35;0,66645;#N/A;#N/A;#N/A;328,72684;31,82917;2,114;1,6;4,82875;0,05125
09/07/2004;3668,48;898,00811;6583,06443;3924,49;85,19845;8241,7848;1,2415;134,3;0,6677;#N/A;#N/A;#N/A;328,96223;32,24661;2,114;1,59;4,83;0,05125
08/07/2004;3670,41;894,80109;6564,75773;3934,48;83,99553;8206,17956;1,2385;134,99;0,66965;#N/A;#N/A;#N/A;329,12466;32,53731;2,114;1,59;4,83;0,05125
07/07/2004;3660,4;903,6246;6533,37387;3930,58;84,8473;8274,31322;1,2373;134,39;0,6665;#N/A;#N/A;#N/A;325,18585;31,57725;2,114;1,58125;4,83;0,0525
06/07/2004;3660,68;906,97181;6544,15312;3944,88;85,26914;8303,68071;1,2284;134,51;0,6669;#N/A;#N/A;#N/A;319,12733;32,21744;2,115;1,58;4,825;0,05125
05/07/2004;3688,18;#N/A;6554,59044;3995,73;86,14489;#N/A;1,229;134,03;0,67165;#N/A;#N/A;#N/A;324,17582;#N/A;2,114;1,5775;4,825;0,05125
02/07/2004;3685,06;913,23532;6556,55725;3998,77;87,79657;8344,42106;1,2316;133,43;0,67255;1,4688;1,62298;#N/A;322,93274;31,15313;2,116;1,6;4,82625;0,0525
01/07/2004;3716,2;928,17818;6614,6776;4035,02;90,35929;8496,39082;1,216;131,83;0,66835;1,51278;1,65255;#N/A;325,53647;31,8507;2,116;1,6;4,82625;0,0525
30/06/2004;3732,99;937,49328;6655,98095;4052,73;89,10257;8575,46263;1,22;132,67;0,67015;#N/A;#N/A;#N/A;323,97896;30,44622;2,12;1,61;4,84375;0,0525
29/06/2004;3756,48;937,61595;6728,38371;4069,73;90,47663;8593,35673;1,2081;130,76;0,6686;#N/A;#N/A;#N/A;323,93958;29,4273;2,123;1,6;4,84125;0,0525
28/06/2004;3771,58;932,02882;6783,62435;4069,35;90,37429;8517,34362;1,2186;131,51;0,66575;#N/A;#N/A;#N/A;329,66694;29,80263;2,121;1,58625;4,84375;0,05125
25/06/2004;3742,38;934,38133;6739,85459;4013,35;90,03424;8542,82171;1,2178;131;0,66665;#N/A;#N/A;#N/A;330,73881;30,92826;2,122;1,58;4,84375;0,05125
24/06/2004;3755,75;936,80132;6758,86856;4007,05;90,06749;8577,37317;1,217;130,36;0,66685;#N/A;#N/A;#N/A;330,28088;31,15145;2,122;1,58625;4,8425;0,05125
23/06/2004;3720,14;945,73745;6743,9588;3945,1;88,14994;8662,94975;1,2093;131,21;0,6658;#N/A;#N/A;#N/A;327,14723;31,05729;2,123;1,57;4,8425;0,05125
22/06/2004;3700,32;938,07447;6725,84446;3928,39;87,66786;8595,94006;1,2108;132,3;0,66495;#N/A;#N/A;#N/A;326,59391;31,5141;2,123;1,55938;4,83625;0,0525
21/06/2004;3740,28;933,978;6813,93974;3989,31;88,15713;8570,04605;1,2114;131,95;0,6615;#N/A;#N/A;#N/A;325,44208;31,09403;2,124;1,55938;4,82875;0,0525
18/06/2004;3740,9;935,78645;6826,86809;3999,79;86,34695;8588,02058;1,2137;132,14;0,6603;#N/A;#N/A;#N/A;325,54209;31,94822;2,123;1,55;4,8225;0,05125
17/06/2004;3718,08;938,52427;6834,1965;3985,46;87,846;8603,48162;1,2054;132,14;0,6567;#N/A;#N/A;#N/A;322,39678;31,88526;2,122;1,55;4,8275;0,05125
16/06/2004;3714,5;944,08399;6840,44629;4003,24;88,07937;8644,60738;1,2011;132,21;0,6572;#N/A;#N/A;#N/A;320,35479;31,08187;2,119;1,53375;4,8225;0,05
15/06/2004;3683,43;932,08177;6714,51591;3987,3;85,68447;8547,08085;1,2162;133,17;0,66365;#N/A;#N/A;#N/A;320,33758;30,62165;2,121;1,56;4,82375;0,05125
14/06/2004;3647,1;932,84376;6661,74417;3948,65;85,59951;8567,29708;1,2058;133,87;0,66555;#N/A;#N/A;#N/A;317,95572;31,1614;2,115;1,54125;4,81375;0,04875
11/06/2004;3699,38;#N/A;6783,84121;4014,56;87,11309;#N/A;1,2006;132,13;0,66005;#N/A;#N/A;#N/A;320,03161;#N/A;2,112;1,52;4,79063;0,04875
10/06/2004;3711,38;938,53542;6830,84595;4021,64;87,49594;8596,99365;1,2106;132,28;0,65685;#N/A;#N/A;#N/A;318,81244;31,75324;2,109;1,46875;4,76625;0,04875
09/06/2004;3699,29;936,52879;6801,14652;3997,76;86,24442;8583,14605;1,2049;133,04;0,6584;#N/A;#N/A;#N/A;318,41887;31,07616;2,103;1,4275;4,7525;0,04875
08/06/2004;3723,46;931,70995;6743,41963;4018,95;85,59883;8510,09016;1,2269;134,51;0,6683;#N/A;#N/A;#N/A;319,23485;30,41031;2,102;1,41;4,735;0,04875
07/06/2004;3722,23;924,91438;6708,62185;4017,81;84,66209;8427,47776;1,2322;134,96;0,66915;#N/A;#N/A;#N/A;319,34307;31,35442;2,102;1,4;4,72;0,04875
04/06/2004;3698,87;914,09133;6673,61966;3961,93;81,56552;8341,05889;1,2283;136,55;0,6674;#N/A;#N/A;#N/A;317,54887;31,34365;2,101;1,37375;4,71375;0,04875
03/06/2004;3654,37;915,35513;6679,09634;3917,08;81,46455;8357,98849;1,2228;135,51;0,6644;#N/A;#N/A;#N/A;318,34577;32,19936;2,096;1,36;4,70375;0,04875
02/06/2004;3646,23;920,46189;6629,85724;3888,31;83,39479;8397,12791;1,2215;134,23;0,6659;1,53003;1,73458;#N/A;320,36491;32,69514;2,089;1,34;4,69;0,04875
01/06/2004;3624,47;916,08568;6637,84459;3864,18;83,629;8336,17975;1,2248;135,47;0,6658;1,56876;1,74851;#N/A;322,45281;34,58616;2,087;1,32688;4,67;0,05
31/05/2004;3669,63;#N/A;#N/A;3921,41;84,22523;#N/A;1,2188;133,44;0,66525;#N/A;#N/A;#N/A;324,5139;#N/A;2,087;#N/A;#N/A;#N/A
28/05/2004;3652,03;917,38958;6648,58917;3902,72;83,80554;8340,25065;1,2223;134,68;0,66705;#N/A;#N/A;#N/A;321,99575;32,64571;2,087;1,315;4,6575;0,04875
27/05/2004;3679,37;914,58135;6667,32269;3913,33;82,11046;8323,98058;1,2264;135,95;0,66715;#N/A;#N/A;#N/A;321,98206;32,16966;2,087;1,31;4,63625;0,0475
26/05/2004;3659,92;920,98421;6646,45111;3867,52;82,41957;8351,13964;1,2106;135,49;0,66735;#N/A;#N/A;#N/A;321,12176;33,61969;2,09;1,3;4,62625;0,0475
25/05/2004;3610,53;919,34231;6618,05963;3828,07;80,74758;8356,83499;1,2107;135,26;0,66775;#N/A;#N/A;#N/A;321,01263;33,98034;2,092;1,29;4,62125;0,0475
24/05/2004;3628,82;911,69922;6610,72749;3867,84;81,93506;8288,33099;1,2005;135,54;0,67085;#N/A;#N/A;#N/A;320,89054;34,72326;2,093;1,29;4,61813;0,0475
21/05/2004;3607,02;910,61332;6605,21761;3831,84;82,21078;8299,39232;1,198;134,55;0,67035;#N/A;#N/A;#N/A;320,05163;33,25006;2,09;1,28;4,59125;0,0475
20/05/2004;3609,97;914,28359;6591,19067;3839,32;80,63145;8341,84475;1,1965;134,92;0,6732;#N/A;#N/A;#N/A;318,68546;34,34903;2,091;1,28;4,5675;0,0475
19/05/2004;3643,32;905,12528;6627,76647;3872,26;80,9311;8262,14663;1,2009;135,83;0,67345;#N/A;#N/A;#N/A;317,96642;34,50283;2,091;1,27;4,54563;0,0475
18/05/2004;3569,14;912,38798;6524,36719;3789,24;78,3746;8332,78422;1,1953;136,6;0,6761;#N/A;#N/A;#N/A;315,26372;33,88782;2,091;1,26;4,50438;0,04875
17/05/2004;3553,02;901,31033;6477,84237;3754,37;76,4382;8236,53987;1,2027;137,49;0,6796;#N/A;#N/A;#N/A;315,22281;34,5444;2,09;1,25813;4,49438;0,04875
14/05/2004;3603,26;922,6912;6578,35227;3803,1;79,93465;8431,89063;1,1888;135,8;0,6749;#N/A;#N/A;#N/A;317,17894;34,84632;2,094;1,26;4,48375;0,0475
13/05/2004;3614,24;927,84594;6632,26836;3824,93;80,01935;8471,4735;1,1822;135,35;0,6708;#N/A;#N/A;#N/A;317,2125;34,76348;2,093;1,25;4,4775;0,0475
12/05/2004;3564,34;921,46633;6578,58575;3776,24;82,74989;8435,64004;1,1903;134,46;0,67135;#N/A;#N/A;#N/A;317,53863;34,23749;2,084;1,24;4,4725;0,0475
11/05/2004;3606,41;925,60457;6607,33479;3849,84;81,24151;8465,96513;1,1872;134,33;0,67605;#N/A;#N/A;#N/A;319,2649;33,84875;2,085;1,24;4,4725;0,0475
10/05/2004;3553,35;917,79057;6581,85404;3784,61;80,6077;8433,95486;1,1849;134,69;0,66675;#N/A;#N/A;#N/A;319,75517;32,86619;2,086;1,24;4,47188;0,0475
07/05/2004;3653,18;923,66516;6751,94887;3895,64;85,56361;8505,54001;1,1884;133,37;0,66505;#N/A;#N/A;#N/A;318,4111;33,56873;2,081;1,19;4,44875;0,0475
06/05/2004;3655,14;921,49192;6705,37491;3909,46;87,30201;8471,55246;1,2082;132,61;0,67265;#N/A;#N/A;#N/A;320,74613;32,5668;2,074;1,18;4,4425;0,0475
05/05/2004;3729,38;921,63236;6734,27669;4022,1;#N/A;8473,1286;1,2175;132,33;0,6791;#N/A;#N/A;#N/A;323,1572;32,51705;2,072;1,18;4,44125;0,0475
04/05/2004;3700,79;927,08976;6733,44103;3990,75;#N/A;8543,55763;1,21;132,3;0,67345;#N/A;#N/A;#N/A;325,14905;32,2789;2,073;1,18;4,43875;0,0475
03/05/2004;3705,48;936,6286;#N/A;4007,65;#N/A;8644,70707;1,1946;131,77;0,67385;1,68469;1,7685;#N/A;324,49082;32,02581;2,072;#N/A;#N/A;#N/A
30/04/2004;3674,28;924,52602;6655,26737;3985,21;88,94406;8537,67247;1,198;132,35;0,6738;#N/A;#N/A;#N/A;322,91058;31,20982;2,073;1,18;4,43375;0,04588
29/04/2004;3689,39;933,60676;6720,34612;4008,91;#N/A;8609,73056;1,1962;131,44;0,67445;#N/A;#N/A;#N/A;325,07753;31,27148;2,072;1,17875;4,42625;0,04625
28/04/2004;3722,59;947,97897;6777,19658;4065,74;92,34683;8735,30372;1,1842;130,34;0,6685;#N/A;#N/A;#N/A;325,7179;31,63851;2,064;1,17;4,42;0,04875
27/04/2004;3782,09;955,51467;6871,42552;4134,1;92,38443;8797,04488;1,1925;130,47;0,66535;#N/A;#N/A;#N/A;334,77458;31,50869;2,063;1,17;4,42;0,0475
26/04/2004;3785,55;957,76752;6884,38257;4125,83;94,55936;8809,65795;1,1867;128,84;0,664;#N/A;#N/A;#N/A;334,30331;31,18252;2,064;1,17;4,42063;0,04875
23/04/2004;3811,43;964,40367;6850,4817;4103,62;93,85746;8855,0265;1,1843;129,04;0,6686;#N/A;#N/A;#N/A;334,02383;30,82777;2,056;1,17;4,39125;0,04625
22/04/2004;3785,55;960,51027;6810,31756;4059,15;91,9433;8814,62773;1,1904;130,23;0,6703;#N/A;#N/A;#N/A;331,10045;30,93192;2,059;1,17;4,38;0,04625
21/04/2004;3743,15;947,47964;6797,60468;4026,15;92,01795;8696,28248;1,1843;129,53;0,66715;#N/A;#N/A;#N/A;328,76769;30,11632;2,066;1,16875;4,38625;0,0455
20/04/2004;3773,43;938,44224;6874,01544;4061,13;92,5394;8656,73521;1,1868;129,09;0,66435;#N/A;#N/A;#N/A;331,38901;31,55686;2,052;1,15;4,37938;0,04625
